StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,2/15/21,2/21/21,Virtual,Hybrid,Virtual,Virtual,,Phase-In,Small Groups + Remote,Small Groups + Remote,697,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,2/22/21,2/28/21,Virtual,Hybrid,Virtual,Virtual,,Phase-In,Small Groups + Remote,Small Groups + Remote,701,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,3/1/21,3/7/21,Virtual,Hybrid,Virtual,Virtual,,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,709,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,3/8/21,3/14/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,960,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,3/15/21,3/21/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,966,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,3/22/21,3/28/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,965,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,3/29/21,4/4/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,970,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,4/12/21,4/18/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,971,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,4/19/21,4/25/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,989,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,4/26/21,5/2/21,Hybrid,In-person,Hybrid,Hybrid,,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,992,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,5/3/21,5/9/21,Hybrid,In-person,Hybrid,Hybrid,,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,1406,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,5/10/21,5/16/21,Hybrid,In-person,Hybrid,Hybrid,,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,1405,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,5/17/21,5/23/21,,,,,,,,,0,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,5/24/21,5/30/21,Hybrid,In-person,Hybrid,Hybrid,,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,1405,,,,
Washington,WA,District,No,,,,,Hockinson School District,Regular local school district,5303570,6098,1863,Weekly,5/31/21,6/6/21,Hybrid,In-person,Hybrid,Hybrid,,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,1254,,,,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Monthly,9/1/20,9/30/20,Virtual,Virtual,Virtual,,,Small Groups + Remote,Small Groups + Remote,,,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Monthly,10/1/20,10/31/20,Virtual,Virtual,Virtual,,,Small Groups + Remote,Small Groups + Remote,,,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Monthly,11/1/20,11/30/20,Virtual,Virtual,Virtual,,,Small Groups + Remote,Small Groups + Remote,,,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Monthly,12/1/20,12/31/20,,,,,,,,,,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,1/1/21,1/10/21,,,,,,,,,,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,1/11/21,1/17/21,,,,,,,,,,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,1/18/21,1/24/21,,,,,,,,,0,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,1/25/21,1/31/21,Virtual,Virtual,Virtual,,,Small Groups + Remote,Small Groups + Remote,Not Applicable,9,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,2/1/21,2/7/21,Virtual,Virtual,Virtual,,,Small Groups + Remote,Small Groups + Remote,Not Applicable,9,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,2/8/21,2/14/21,Virtual,Virtual,Virtual,,,Small Groups + Remote,Small Groups + Remote,Not Applicable,24,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,2/15/21,2/21/21,Virtual,Virtual,Virtual,,,Small Groups + Remote,Small Groups + Remote,Not Applicable,22,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,2/22/21,2/28/21,Virtual,Virtual,Virtual,,,Small Groups + Remote,Small Groups + Remote,Not Applicable,22,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,3/1/21,3/7/21,Virtual,Virtual,Virtual,,,Small Groups + Remote,Small Groups + Remote,Not Applicable,24,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,3/8/21,3/14/21,Virtual,Virtual,Virtual,,,Small Groups + Remote,Small Groups + Remote,Not Applicable,24,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,3/15/21,3/21/21,Hybrid,Hybrid,Virtual,,,Phase-In,Small Groups + Remote,Not Applicable,141,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,3/22/21,3/28/21,Hybrid,Hybrid,Virtual,,,Phase-In,Small Groups + Remote,Not Applicable,142,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,3/29/21,4/4/21,Hybrid,Hybrid,Virtual,,,Phase-In,Small Groups + Remote,Not Applicable,192,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,4/12/21,4/18/21,Hybrid,Hybrid,Hybrid,,,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,229,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,4/19/21,4/25/21,Hybrid,Hybrid,Hybrid,,,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,236,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,4/26/21,5/2/21,Hybrid,Hybrid,Hybrid,,,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,236,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,5/3/21,5/9/21,Hybrid,Hybrid,Hybrid,,,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,236,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,5/10/21,5/16/21,Hybrid,Hybrid,Hybrid,,,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,237,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,5/17/21,5/23/21,Hybrid,Hybrid,Hybrid,,,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,237,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,5/24/21,5/30/21,Hybrid,Hybrid,Hybrid,,,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,236,,,47.4,
Washington,WA,District,No,,,,,Hood Canal School District,Regular local school district,5303600,23404,299,Weekly,5/31/21,6/6/21,Hybrid,Hybrid,Hybrid,,,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,237,,,47.4,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Monthly,9/1/20,9/30/20,Virtual,Virtual,Virtual,Virtual,,100% Remote,100% Remote,100% Remote,,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Monthly,10/1/20,10/31/20,Hybrid,Hybrid,Hybrid,Hybrid,,Phase-In,Phase-In,Phase-In,,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Monthly,11/1/20,11/30/20,Hybrid,Hybrid,Hybrid,Hybrid,,Phase-In,Phase-In,Phase-In,,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Monthly,12/1/20,12/31/20,,,,,,,,,,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,1/1/21,1/10/21,,,,,,,,,,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,1/11/21,1/17/21,,,,,,,,,,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,1/18/21,1/24/21,,,,,,,,,0,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,1/25/21,1/31/21,Virtual,Virtual,Virtual,Virtual,,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,0,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,2/1/21,2/7/21,,,,,,,,,0,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,2/8/21,2/14/21,,,,,,,,,0,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,2/15/21,2/21/21,Virtual,Virtual,Virtual,Virtual,,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,50,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,2/22/21,2/28/21,,,,,,,,,0,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,3/1/21,3/7/21,Virtual,Hybrid,Virtual,Virtual,,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,489,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,3/8/21,3/14/21,Virtual,Hybrid,Virtual,Virtual,,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,727,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,3/15/21,3/21/21,Hybrid,Hybrid,Hybrid,Virtual,,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,739,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,3/22/21,3/28/21,Hybrid,Hybrid,Hybrid,Virtual,,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,738,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,3/29/21,4/4/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,1105,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,4/12/21,4/18/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,1151,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,4/19/21,4/25/21,,,,,,,,,0,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,4/26/21,5/2/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,1169,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,5/3/21,5/9/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,1141,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,5/10/21,5/16/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,1167,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,5/17/21,5/23/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,1166,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,5/24/21,5/30/21,,,,,,,,,0,,,149.68,
Washington,WA,District,No,,,,,Hoquiam School District,Regular local school district,5303660,14028,1553,Weekly,5/31/21,6/6/21,Virtual,Virtual,Virtual,Virtual,,100% Remote,100% Remote,100% Remote,0,,,149.68,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Monthly,9/1/20,9/30/20,Virtual,Virtual,,,,100% Remote,,,,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Monthly,10/1/20,10/31/20,,,,,,,,,,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Monthly,11/1/20,11/30/20,,,,,,Not Available,,,,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Monthly,12/1/20,12/31/20,,,,,,,,,,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,1/1/21,1/10/21,,,,,,,,,,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,1/11/21,1/17/21,,,,,,,,,,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,1/18/21,1/24/21,Virtual,Virtual,,,,100% Remote,,,0,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,1/25/21,1/31/21,Virtual,Virtual,,,,100% Remote,Not Applicable,Not Applicable,0,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,2/1/21,2/7/21,Virtual,Virtual,,,,100% Remote,Not Applicable,Not Applicable,0,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,2/8/21,2/14/21,Virtual,Virtual,,,,100% Remote,Not Applicable,Not Applicable,0,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,2/15/21,2/21/21,Virtual,Virtual,,,,100% Remote,Not Applicable,Not Applicable,0,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,2/22/21,2/28/21,Virtual,Virtual,,,,100% Remote,Not Applicable,Not Applicable,0,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,3/1/21,3/7/21,,,,,,,,,0,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,3/8/21,3/14/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,168,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,3/15/21,3/21/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,168,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,3/22/21,3/28/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,168,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,3/29/21,4/4/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,168,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,4/12/21,4/18/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,168,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,4/19/21,4/25/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,168,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,4/26/21,5/2/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,168,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,5/3/21,5/9/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,168,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,5/10/21,5/16/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,168,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,5/17/21,5/23/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,168,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,5/24/21,5/30/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,168,,,31.97,
Washington,WA,District,Yes,,,,,Impact | Puget Sound Elementary,Charter agency,5300345,17911,415,Weekly,5/31/21,6/6/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,168,,,31.97,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Monthly,9/1/20,9/30/20,,,,,,,,,,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Monthly,10/1/20,10/31/20,,,,,,,,,,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Monthly,11/1/20,11/30/20,,,,,,,,,,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Monthly,12/1/20,12/31/20,,,,,,,,,,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,1/1/21,1/10/21,,,,,,,,,,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,1/11/21,1/17/21,,,,,,,,,,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,1/18/21,1/24/21,Virtual,Virtual,,,,100% Remote,,,0,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,1/25/21,1/31/21,Virtual,Virtual,,,,100% Remote,Not Applicable,Not Applicable,0,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,2/1/21,2/7/21,Virtual,Virtual,,,,100% Remote,Not Applicable,Not Applicable,0,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,2/8/21,2/14/21,Virtual,Virtual,,,,100% Remote,Not Applicable,Not Applicable,0,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,2/15/21,2/21/21,Virtual,Virtual,,,,100% Remote,Not Applicable,Not Applicable,0,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,2/22/21,2/28/21,Virtual,Virtual,,,,100% Remote,Not Applicable,Not Applicable,0,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,3/1/21,3/7/21,,,,,,,,,0,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,3/8/21,3/14/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,40,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,3/15/21,3/21/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,40,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,3/22/21,3/28/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,40,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,3/29/21,4/4/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,40,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,4/12/21,4/18/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,40,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,4/19/21,4/25/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,40,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,4/26/21,5/2/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,40,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,5/3/21,5/9/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,40,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,5/10/21,5/16/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,40,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,5/17/21,5/23/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,40,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,5/24/21,5/30/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,40,,,9.66,
Washington,WA,District,No,,,,,Impact | Salish Sea Elementary,Charter agency,5300348,17916,128,Weekly,5/31/21,6/6/21,Hybrid,Hybrid,,,,Partial In-Person for All Students,Not Applicable,Not Applicable,40,,,9.66,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Monthly,9/1/20,9/30/20,,,,,,Not Available,Not Available,Null & N/A,,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Monthly,10/1/20,10/31/20,Virtual,Virtual,Virtual,Virtual,,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Monthly,11/1/20,11/30/20,,,,,,Not Available,Not Available,Null & N/A,,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Monthly,12/1/20,12/31/20,,,,,,,,,,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,1/1/21,1/10/21,,,,,,,,,,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,1/11/21,1/17/21,,,,,,,,,,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,1/18/21,1/24/21,,,,,,,,,0,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,1/25/21,1/31/21,,,,,,,,,0,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,2/1/21,2/7/21,,,,,,,,,0,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,2/8/21,2/14/21,,,,,,,,,0,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,2/15/21,2/21/21,Hybrid,Hybrid,Hybrid,Hybrid,,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,107,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,2/22/21,2/28/21,,,,,,,,,0,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,3/1/21,3/7/21,In-person,In-person,In-person,In-person,,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,107,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,3/8/21,3/14/21,In-person,In-person,In-person,In-person,,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,207,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,3/15/21,3/21/21,,,,,,,,,0,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,3/22/21,3/28/21,In-person,In-person,In-person,In-person,,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,211,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,3/29/21,4/4/21,In-person,In-person,In-person,In-person,,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,211,,,,
Washington,WA,District,No,,,,,Inchelium School District,Regular local school district,5300002,10070,227,Weekly,4/12/21,4/18/21,In-person,In-person,In-person,In-person,,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,211,,,,
