,date,county,state,fips,cases,deaths,confirmed_cases,confirmed_deaths,probable_cases,probable_deaths,NCES District ID,District Name,City,_merge
0,2022-04-03,Arkansas,Arkansas,5001.0,5679.0,79.0,,,,,500001.0,DEWITT SCHOOL DISTRICT,DEWITT,both
1,2022-04-03,Arkansas,Arkansas,5001.0,5679.0,79.0,,,,,500066.0,PHILLIPS COMMUNITY COLLEGE CAREER & TECHNICAL CENTER,STUTTGART,both
2,2022-04-03,Arkansas,Arkansas,5001.0,5679.0,79.0,,,,,512960.0,STUTTGART SCHOOL DISTRICT,STUTTGART,both
3,2022-04-03,Ashley,Arkansas,5003.0,5114.0,65.0,,,,,504800.0,CROSSETT SCHOOL DISTRICT,CROSSETT,both
4,2022-04-03,Ashley,Arkansas,5003.0,5114.0,65.0,,,,,500042.0,HAMBURG SCHOOL DISTRICT,HAMBURG,both
5,2022-04-03,Baxter,Arkansas,5005.0,8745.0,246.0,,,,,500428.0,ASU - MOUNTAIN HOME CAREER CENTER,MOUNTAIN HOME,both
6,2022-04-03,Baxter,Arkansas,5005.0,8745.0,246.0,,,,,504680.0,COTTER SCHOOL DISTRICT,COTTER,both
7,2022-04-03,Baxter,Arkansas,5005.0,8745.0,246.0,,,,,500043.0,MOUNTAIN HOME SCHOOL DISTRICT,MOUNTAIN HOME,both
8,2022-04-03,Baxter,Arkansas,5005.0,8745.0,246.0,,,,,510560.0,NORFORK SCHOOL DISTRICT,NORFORK,both
9,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,1904620.0,Belle Plaine Comm School District,Belle Plaine,both
10,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,1904830.0,Benton Comm School District,Van Horne,both
11,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,1929310.0,Vinton-Shellsburg Comm School District,Vinton,both
12,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,500417.0,ARKANSAS CONNECTIONS ACADEMY,BENTONVILLE,both
13,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,500055.0,BENTON COUNTY SCHOOL OF ARTS,ROGERS,both
14,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,503060.0,BENTONVILLE SCHOOL DISTRICT,BENTONVILLE,both
15,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,504980.0,DECATUR SCHOOL DISTRICT,DECATUR,both
16,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,506540.0,GENTRY SCHOOL DISTRICT,GENTRY,both
17,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,506840.0,GRAVETTE SCHOOL DISTRICT,GRAVETTE,both
18,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,500426.0,HOPE ACADEMY OF NW ARKANSAS,BENTONVILLE,both
19,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,503030.0,PEA RIDGE SCHOOL DISTRICT,PEA RIDGE,both
20,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,500409.0,RESPONSIVE ED SOLUTIONS NORTHWEST ARK CLASSICAL ACADEMY,BENTONVILLE,both
21,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,511970.0,ROGERS SCHOOL DISTRICT,ROGERS,both
22,2022-04-03,Benton,Arkansas,5007.0,66582.0,836.0,,,,,512450.0,SILOAM SPRINGS SCHOOL DISTRICT,SILOAM SPRINGS,both
23,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,1904620.0,Belle Plaine Comm School District,Belle Plaine,both
24,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,1904830.0,Benton Comm School District,Van Horne,both
25,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,1929310.0,Vinton-Shellsburg Comm School District,Vinton,both
26,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,500417.0,ARKANSAS CONNECTIONS ACADEMY,BENTONVILLE,both
27,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,500055.0,BENTON COUNTY SCHOOL OF ARTS,ROGERS,both
28,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,503060.0,BENTONVILLE SCHOOL DISTRICT,BENTONVILLE,both
29,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,504980.0,DECATUR SCHOOL DISTRICT,DECATUR,both
30,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,506540.0,GENTRY SCHOOL DISTRICT,GENTRY,both
31,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,506840.0,GRAVETTE SCHOOL DISTRICT,GRAVETTE,both
32,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,500426.0,HOPE ACADEMY OF NW ARKANSAS,BENTONVILLE,both
33,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,503030.0,PEA RIDGE SCHOOL DISTRICT,PEA RIDGE,both
34,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,500409.0,RESPONSIVE ED SOLUTIONS NORTHWEST ARK CLASSICAL ACADEMY,BENTONVILLE,both
35,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,511970.0,ROGERS SCHOOL DISTRICT,ROGERS,both
36,2022-04-03,Benton,Iowa,19011.0,6006.0,77.0,5081.0,,925.0,,512450.0,SILOAM SPRINGS SCHOOL DISTRICT,SILOAM SPRINGS,both
37,2022-04-03,Boone,Arkansas,5009.0,9426.0,178.0,,,,,1905130.0,Boone Comm School District,Boone,both
38,2022-04-03,Boone,Arkansas,5009.0,9426.0,178.0,,,,,1918180.0,Madrid Comm School District,Madrid,both
39,2022-04-03,Boone,Arkansas,5009.0,9426.0,178.0,,,,,1921660.0,Ogden Comm School District,Ogden,both
40,2022-04-03,Boone,Arkansas,5009.0,9426.0,178.0,,,,,1928560.0,United Comm School District,Boone,both
41,2022-04-03,Boone,Arkansas,5009.0,9426.0,178.0,,,,,502280.0,ALPENA SCHOOL DISTRICT,ALPENA,both
42,2022-04-03,Boone,Arkansas,5009.0,9426.0,178.0,,,,,503090.0,BERGMAN SCHOOL DISTRICT,BERGMAN,both
43,2022-04-03,Boone,Arkansas,5009.0,9426.0,178.0,,,,,507380.0,HARRISON SCHOOL DISTRICT,HARRISON,both
44,2022-04-03,Boone,Arkansas,5009.0,9426.0,178.0,,,,,503420.0,LEAD HILL SCHOOL DISTRICT,LEAD HILL,both
45,2022-04-03,Boone,Arkansas,5009.0,9426.0,178.0,,,,,500060.0,NORTH ARKANSAS COLLEGE SECONDARY CENTER,HARRISON,both
46,2022-04-03,Boone,Arkansas,5009.0,9426.0,178.0,,,,,510920.0,OMAHA SCHOOL DISTRICT,OMAHA,both
47,2022-04-03,Boone,Arkansas,5009.0,9426.0,178.0,,,,,500005.0,OZARKS UNLITD. RESOURCE COOP,VALLEY SPRINGS,both
48,2022-04-03,Boone,Arkansas,5009.0,9426.0,178.0,,,,,513350.0,VALLEY SPRINGS SCHOOL DISTRICT,VALLEY SPRINGS,both
49,2022-04-03,Boone,Iowa,19015.0,5450.0,54.0,3405.0,,2045.0,,1905130.0,Boone Comm School District,Boone,both
50,2022-04-03,Boone,Iowa,19015.0,5450.0,54.0,3405.0,,2045.0,,1918180.0,Madrid Comm School District,Madrid,both
51,2022-04-03,Boone,Iowa,19015.0,5450.0,54.0,3405.0,,2045.0,,1921660.0,Ogden Comm School District,Ogden,both
52,2022-04-03,Boone,Iowa,19015.0,5450.0,54.0,3405.0,,2045.0,,1928560.0,United Comm School District,Boone,both
53,2022-04-03,Boone,Iowa,19015.0,5450.0,54.0,3405.0,,2045.0,,502280.0,ALPENA SCHOOL DISTRICT,ALPENA,both
54,2022-04-03,Boone,Iowa,19015.0,5450.0,54.0,3405.0,,2045.0,,503090.0,BERGMAN SCHOOL DISTRICT,BERGMAN,both
55,2022-04-03,Boone,Iowa,19015.0,5450.0,54.0,3405.0,,2045.0,,507380.0,HARRISON SCHOOL DISTRICT,HARRISON,both
56,2022-04-03,Boone,Iowa,19015.0,5450.0,54.0,3405.0,,2045.0,,503420.0,LEAD HILL SCHOOL DISTRICT,LEAD HILL,both
57,2022-04-03,Boone,Iowa,19015.0,5450.0,54.0,3405.0,,2045.0,,500060.0,NORTH ARKANSAS COLLEGE SECONDARY CENTER,HARRISON,both
58,2022-04-03,Boone,Iowa,19015.0,5450.0,54.0,3405.0,,2045.0,,510920.0,OMAHA SCHOOL DISTRICT,OMAHA,both
59,2022-04-03,Boone,Iowa,19015.0,5450.0,54.0,3405.0,,2045.0,,500005.0,OZARKS UNLITD. RESOURCE COOP,VALLEY SPRINGS,both
60,2022-04-03,Boone,Iowa,19015.0,5450.0,54.0,3405.0,,2045.0,,513350.0,VALLEY SPRINGS SCHOOL DISTRICT,VALLEY SPRINGS,both
61,2022-04-03,Bradley,Arkansas,5011.0,2985.0,49.0,,,,,507710.0,HERMITAGE SCHOOL DISTRICT,HERMITAGE,both
62,2022-04-03,Bradley,Arkansas,5011.0,2985.0,49.0,,,,,500006.0,WARREN SCHOOL DISTRICT,WARREN,both
63,2022-04-03,Calhoun,Arkansas,5013.0,960.0,10.0,,,,,4812480.0,CALHOUN COUNTY ISD,PORT LAVACA,both
64,2022-04-03,Calhoun,Arkansas,5013.0,960.0,10.0,,,,,1918330.0,Manson Northwest Webster Comm School District,Manson,both
65,2022-04-03,Calhoun,Arkansas,5013.0,960.0,10.0,,,,,1900024.0,South Central Calhoun Comm School District,Rockwell City,both
66,2022-04-03,Calhoun,Arkansas,5013.0,960.0,10.0,,,,,1200210.0,CALHOUN,BLOUNTSTOWN,both
67,2022-04-03,Calhoun,Arkansas,5013.0,960.0,10.0,,,,,507230.0,HAMPTON SCHOOL DISTRICT,HAMPTON,both
68,2022-04-03,Calhoun,Arkansas,5013.0,960.0,10.0,,,,,500002.0,SAU-TECH CAREER CENTER,CAMDEN,both
69,2022-04-03,Calhoun,Florida,12013.0,4087.0,97.0,,,,,4812480.0,CALHOUN COUNTY ISD,PORT LAVACA,both
70,2022-04-03,Calhoun,Florida,12013.0,4087.0,97.0,,,,,1918330.0,Manson Northwest Webster Comm School District,Manson,both
71,2022-04-03,Calhoun,Florida,12013.0,4087.0,97.0,,,,,1900024.0,South Central Calhoun Comm School District,Rockwell City,both
72,2022-04-03,Calhoun,Florida,12013.0,4087.0,97.0,,,,,1200210.0,CALHOUN,BLOUNTSTOWN,both
73,2022-04-03,Calhoun,Florida,12013.0,4087.0,97.0,,,,,507230.0,HAMPTON SCHOOL DISTRICT,HAMPTON,both
74,2022-04-03,Calhoun,Florida,12013.0,4087.0,97.0,,,,,500002.0,SAU-TECH CAREER CENTER,CAMDEN,both
75,2022-04-03,Calhoun,Iowa,19025.0,2593.0,24.0,1355.0,,1238.0,,4812480.0,CALHOUN COUNTY ISD,PORT LAVACA,both
76,2022-04-03,Calhoun,Iowa,19025.0,2593.0,24.0,1355.0,,1238.0,,1918330.0,Manson Northwest Webster Comm School District,Manson,both
77,2022-04-03,Calhoun,Iowa,19025.0,2593.0,24.0,1355.0,,1238.0,,1900024.0,South Central Calhoun Comm School District,Rockwell City,both
78,2022-04-03,Calhoun,Iowa,19025.0,2593.0,24.0,1355.0,,1238.0,,1200210.0,CALHOUN,BLOUNTSTOWN,both
79,2022-04-03,Calhoun,Iowa,19025.0,2593.0,24.0,1355.0,,1238.0,,507230.0,HAMPTON SCHOOL DISTRICT,HAMPTON,both
80,2022-04-03,Calhoun,Iowa,19025.0,2593.0,24.0,1355.0,,1238.0,,500002.0,SAU-TECH CAREER CENTER,CAMDEN,both
81,2022-04-03,Calhoun,Texas,48057.0,5703.0,48.0,3606.0,,2097.0,,4812480.0,CALHOUN COUNTY ISD,PORT LAVACA,both
82,2022-04-03,Calhoun,Texas,48057.0,5703.0,48.0,3606.0,,2097.0,,1918330.0,Manson Northwest Webster Comm School District,Manson,both
83,2022-04-03,Calhoun,Texas,48057.0,5703.0,48.0,3606.0,,2097.0,,1900024.0,South Central Calhoun Comm School District,Rockwell City,both
84,2022-04-03,Calhoun,Texas,48057.0,5703.0,48.0,3606.0,,2097.0,,1200210.0,CALHOUN,BLOUNTSTOWN,both
85,2022-04-03,Calhoun,Texas,48057.0,5703.0,48.0,3606.0,,2097.0,,507230.0,HAMPTON SCHOOL DISTRICT,HAMPTON,both
86,2022-04-03,Calhoun,Texas,48057.0,5703.0,48.0,3606.0,,2097.0,,500002.0,SAU-TECH CAREER CENTER,CAMDEN,both
87,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3301350.0,Albany School District,Conway,both
88,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3301680.0,Bartlett School District,Conway,both
89,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3302200.0,Chatham School District,Conway,both
90,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3399909.0,Conway SAU Office,Conway,both
91,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3302490.0,Conway School District,Conway,both
92,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3302850.0,Eaton School District,Conway,both
93,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3303120.0,Freedom School District,Tamworth,both
94,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3303330.0,Governor Wentworth Reg School District,Wolfeboro Falls,both
95,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3399949.0,Governor Wentworth Regional SAU Office,Wolfeboro Falls,both
96,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3303272.0,Hale's Location,Hale's Location,both
97,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3303279.0,Hale's Location District,Hale's Location,both
98,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3303640.0,Hart's Location School District,Conway,both
99,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3303990.0,Jackson School District,Conway,both
100,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3304560.0,Madison School District,Tamworth,both
101,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3303307.0,Middleton SAU,Wolfeboro Falls,both
102,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3304770.0,Middleton School District,Wolfeboro Falls,both
103,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3399945.0,Moultonborough SAU Office,Moultonborough,both
104,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3304960.0,Moultonborough School District,Moultonborough,both
105,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3303316.0,Northeast Woodland Chartered Public School,Conway,both
106,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3303287.0,Robert Frost Charter School,North Conway,both
107,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3399967.0,Tamworth SAU Office,Tamworth,both
108,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3306600.0,Tamworth School District,Tamworth,both
109,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3300013.0,Wakefield SAU Office,Milton,both
110,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3303310.0,Wakefield SAU Office,Sanbornville,both
111,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,3306780.0,Wakefield School District,Sanbornville,both
112,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,1906330.0,Carroll Comm School District,Carroll,both
113,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,1908070.0,Coon Rapids-Bayard Comm School District,Coon Rapids,both
114,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,1912750.0,Glidden-Ralston Comm School District,Glidden,both
115,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,1914880.0,IKM-Manning Comm School District,Manning,both
116,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,503150.0,BERRYVILLE SCHOOL DISTRICT,BERRYVILLE,both
117,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,505970.0,EUREKA SPRINGS SCHOOL DISTRICT,EUREKA SPRINGS,both
118,2022-04-03,Carroll,Arkansas,5015.0,6096.0,99.0,,,,,506870.0,GREEN FOREST SCHOOL DISTRICT,GREEN FOREST,both
119,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3301350.0,Albany School District,Conway,both
120,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3301680.0,Bartlett School District,Conway,both
121,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3302200.0,Chatham School District,Conway,both
122,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3399909.0,Conway SAU Office,Conway,both
123,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3302490.0,Conway School District,Conway,both
124,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3302850.0,Eaton School District,Conway,both
125,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3303120.0,Freedom School District,Tamworth,both
126,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3303330.0,Governor Wentworth Reg School District,Wolfeboro Falls,both
127,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3399949.0,Governor Wentworth Regional SAU Office,Wolfeboro Falls,both
128,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3303272.0,Hale's Location,Hale's Location,both
129,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3303279.0,Hale's Location District,Hale's Location,both
130,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3303640.0,Hart's Location School District,Conway,both
131,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3303990.0,Jackson School District,Conway,both
132,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3304560.0,Madison School District,Tamworth,both
133,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3303307.0,Middleton SAU,Wolfeboro Falls,both
134,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3304770.0,Middleton School District,Wolfeboro Falls,both
135,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3399945.0,Moultonborough SAU Office,Moultonborough,both
136,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3304960.0,Moultonborough School District,Moultonborough,both
137,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3303316.0,Northeast Woodland Chartered Public School,Conway,both
138,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3303287.0,Robert Frost Charter School,North Conway,both
139,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3399967.0,Tamworth SAU Office,Tamworth,both
140,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3306600.0,Tamworth School District,Tamworth,both
141,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3300013.0,Wakefield SAU Office,Milton,both
142,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3303310.0,Wakefield SAU Office,Sanbornville,both
143,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,3306780.0,Wakefield School District,Sanbornville,both
144,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,1906330.0,Carroll Comm School District,Carroll,both
145,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,1908070.0,Coon Rapids-Bayard Comm School District,Coon Rapids,both
146,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,1912750.0,Glidden-Ralston Comm School District,Glidden,both
147,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,1914880.0,IKM-Manning Comm School District,Manning,both
148,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,503150.0,BERRYVILLE SCHOOL DISTRICT,BERRYVILLE,both
149,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,505970.0,EUREKA SPRINGS SCHOOL DISTRICT,EUREKA SPRINGS,both
150,2022-04-03,Carroll,Iowa,19027.0,4919.0,65.0,3216.0,,1703.0,,506870.0,GREEN FOREST SCHOOL DISTRICT,GREEN FOREST,both
151,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3301350.0,Albany School District,Conway,both
152,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3301680.0,Bartlett School District,Conway,both
153,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3302200.0,Chatham School District,Conway,both
154,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3399909.0,Conway SAU Office,Conway,both
155,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3302490.0,Conway School District,Conway,both
156,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3302850.0,Eaton School District,Conway,both
157,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3303120.0,Freedom School District,Tamworth,both
158,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3303330.0,Governor Wentworth Reg School District,Wolfeboro Falls,both
159,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3399949.0,Governor Wentworth Regional SAU Office,Wolfeboro Falls,both
160,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3303272.0,Hale's Location,Hale's Location,both
161,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3303279.0,Hale's Location District,Hale's Location,both
162,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3303640.0,Hart's Location School District,Conway,both
163,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3303990.0,Jackson School District,Conway,both
164,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3304560.0,Madison School District,Tamworth,both
165,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3303307.0,Middleton SAU,Wolfeboro Falls,both
166,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3304770.0,Middleton School District,Wolfeboro Falls,both
167,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3399945.0,Moultonborough SAU Office,Moultonborough,both
168,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3304960.0,Moultonborough School District,Moultonborough,both
169,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3303316.0,Northeast Woodland Chartered Public School,Conway,both
170,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3303287.0,Robert Frost Charter School,North Conway,both
171,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3399967.0,Tamworth SAU Office,Tamworth,both
172,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3306600.0,Tamworth School District,Tamworth,both
173,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3300013.0,Wakefield SAU Office,Milton,both
174,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3303310.0,Wakefield SAU Office,Sanbornville,both
175,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,3306780.0,Wakefield School District,Sanbornville,both
176,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,1906330.0,Carroll Comm School District,Carroll,both
177,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,1908070.0,Coon Rapids-Bayard Comm School District,Coon Rapids,both
178,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,1912750.0,Glidden-Ralston Comm School District,Glidden,both
179,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,1914880.0,IKM-Manning Comm School District,Manning,both
180,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,503150.0,BERRYVILLE SCHOOL DISTRICT,BERRYVILLE,both
181,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,505970.0,EUREKA SPRINGS SCHOOL DISTRICT,EUREKA SPRINGS,both
182,2022-04-03,Carroll,New Hampshire,33003.0,9247.0,56.0,,,,,506870.0,GREEN FOREST SCHOOL DISTRICT,GREEN FOREST,both
183,2022-04-03,Chicot,Arkansas,5017.0,2770.0,60.0,,,,,505170.0,DERMOTT SCHOOL DISTRICT,DERMOTT,both
184,2022-04-03,Chicot,Arkansas,5017.0,2770.0,60.0,,,,,508640.0,LAKESIDE SCHOOL DISTRICT (CHICOT COUNTY),LAKE VILLAGE,both
185,2022-04-03,Clark,Arkansas,5019.0,5303.0,79.0,,,,,2003510.0,Ashland,,both
186,2022-04-03,Clark,Arkansas,5019.0,5303.0,79.0,,,,,2009600.0,Minneola,,both
187,2022-04-03,Clark,Arkansas,5019.0,5303.0,79.0,,,,,502430.0,ARKADELPHIA SCHOOL DISTRICT,ARKADELPHIA,both
188,2022-04-03,Clark,Arkansas,5019.0,5303.0,79.0,,,,,500008.0,DAWSON EDUCATION SERVICE COOP,ARKADELPHIA,both
189,2022-04-03,Clark,Arkansas,5019.0,5303.0,79.0,,,,,507110.0,GURDON SCHOOL DISTRICT,GURDON,both
190,2022-04-03,Clark,Kansas,20025.0,501.0,8.0,,,,,2003510.0,Ashland,,both
191,2022-04-03,Clark,Kansas,20025.0,501.0,8.0,,,,,2009600.0,Minneola,,both
192,2022-04-03,Clark,Kansas,20025.0,501.0,8.0,,,,,502430.0,ARKADELPHIA SCHOOL DISTRICT,ARKADELPHIA,both
193,2022-04-03,Clark,Kansas,20025.0,501.0,8.0,,,,,500008.0,DAWSON EDUCATION SERVICE COOP,ARKADELPHIA,both
194,2022-04-03,Clark,Kansas,20025.0,501.0,8.0,,,,,507110.0,GURDON SCHOOL DISTRICT,GURDON,both
195,2022-04-03,Clay,Arkansas,5021.0,4100.0,93.0,,,,,4809750.0,BELLEVUE ISD,BELLEVUE,both
196,2022-04-03,Clay,Arkansas,5021.0,4100.0,93.0,,,,,4822980.0,HENRIETTA ISD,HENRIETTA,both
197,2022-04-03,Clay,Arkansas,5021.0,4100.0,93.0,,,,,4830660.0,MIDWAY ISD,HENRIETTA,both
198,2022-04-03,Clay,Arkansas,5021.0,4100.0,93.0,,,,,4834710.0,PETROLIA CISD,PETROLIA,both
199,2022-04-03,Clay,Arkansas,5021.0,4100.0,93.0,,,,,2004890.0,Clay Center,,both
200,2022-04-03,Clay,Arkansas,5021.0,4100.0,93.0,,,,,2000365.0,Twin Lakes Education Cooperative,,both
201,2022-04-03,Clay,Arkansas,5021.0,4100.0,93.0,,,,,1907470.0,Clay Central-Everly Comm School District,Royal,both
