"","StateName","StateAbbrev","DataLevel","Charter","DistrictName","DistrictType","NCESDistrictID","StateAssignedDistrictID","EnrollmentTotal","StaffMaskPolicy","StaffMaskStart1","StaffMaskEnd1","StaffMaskStart2","StaffMaskEnd2","StudentMaskPolicy","StudentMaskStart1","StudentMaskEnd1","StudentMaskStart2","StudentMaskEnd2"
"227","Kansas","KS","District","No","Satanta","Regular local school district","2011400","D0507","237","Required full school year",,,,,"Required full school year",,,,
"228","Kansas","KS","District","No","School For Blind","State-operated agency","2000018","S0604",,,,,,,,,,,
"229","Kansas","KS","District","No","School For Deaf","State-operated agency","2000019","S0610",,,,,,,,,,,
"230","Kansas","KS","District","No","Scott County","Regular local school district","2000017","D0466","936","Required at least part of school year","11/23/20","12/4/20",,,"Required at least part of school year","11/23/20","12/4/20",,
"231","Kansas","KS","District","No","Seaman","Regular local school district","2011490","D0345","3652",,,,,,,,,,
"232","Kansas","KS","District","No","Sedgwick Public Schools","Regular local school district","2011550","D0439","454",,,,,,,,,,
"233","Kansas","KS","District","No","Shawnee Heights","Regular local school district","2012180","D0450","3479",,,,,,,,,,
"234","Kansas","KS","District","No","Shawnee Mission Pub Sch","Regular local school district","2011640","D0512","25498",,,,,,,,,,
"235","Kansas","KS","District","No","Silver Lake","Regular local school district","2011700","D0372","663",,,,,,,,,,
"236","Kansas","KS","District","No","Skyline Schools","Regular local school district","2011430","D0438","332",,,,,,,,,,
"237","Kansas","KS","District","No","Smith Center","Regular local school district","2000007","D0237","392",,,,,,,,,,
"238","Kansas","KS","District","No","Smoky Valley","Regular local school district","2000002","D0400","1258","Required full school year",,,,,"Required full school year",,,,
"239","Kansas","KS","District","No","Solomon","Regular local school district","2011760","D0393","355",,,,,,,,,,
"240","Kansas","KS","District","No","South Barber","Regular local school district","2008130","D0255","204",,,,,,,,,,
"241","Kansas","KS","District","No","South Brown County","Regular local school district","2007470","D0430","461","Required at least part of school year",,,,,"Required at least part of school year",,,,
"242","Kansas","KS","District","No","South Haven","Regular local school district","2011790","D0509","193",,,,,,,,,,
"243","Kansas","KS","District","No","Southeast Of Saline","Regular local school district","2000001","D0306","641",,,,,,,,,,
